,Участок,Пара,День недели,Час,Среднее время проезда (в секундах),Средняя скорость на въезде,Средняя скорость на участке,Средняя скорость на выезде,Геометрия
792,AZ350160 - AZ350195,3,Суббота,0,710.8,63.3900006612142,76.5086669921875,89.6280008951823,"[[38.056548220825235, 60.277179953951496], [38.07036696166996, 60.26986881795543], [38.081149441909794, 60.26413919494585], [38.094453198623675, 60.25712370007236], [38.11003146858216, 60.24884816855074], [38.126446587753264, 60.24018647364507], [38.14466415138241, 60.23055137242174], [38.158673869296265, 60.22300972612618], [38.160647975131226, 60.22196364376551], [38.16195689313048, 60.22136586738537], [38.16380225293273, 60.220607956610145], [38.166312800570694, 60.219668549844364], [38.16737660568771, 60.21927630258671], [38.16874081821443, 60.21881999765665], [38.16970641345977, 60.21852108207911], [38.17067200870513, 60.21824351516614], [38.17170197696686, 60.21800864901383], [38.174577305030816, 60.217336068421986], [38.17698056430817, 60.21683429293365], [38.17820365161895, 60.216588740410145], [38.18017775745391, 60.21619371727664], [38.1815081331253, 60.215948159949384], [38.182688305091865, 60.21573463033913], [38.18406159610749, 60.21555312907357], [38.18526322574617, 60.21539298006105], [38.18719441623689, 60.21515809342324], [38.18938309879304, 60.21494455865134], [38.207665035438495, 60.213257584901065], [38.23390776844017, 60.21080170799935], [38.242297718238746, 60.210043552210614]]"
793,AZ350160 - AZ350195,3,Суббота,1,666.375,63.01500082015991,74.02750062942505,85.03874969482422,"[[38.056548220825235, 60.277179953951496], [38.07036696166996, 60.26986881795543], [38.081149441909794, 60.26413919494585], [38.094453198623675, 60.25712370007236], [38.11003146858216, 60.24884816855074], [38.126446587753264, 60.24018647364507], [38.14466415138241, 60.23055137242174], [38.158673869296265, 60.22300972612618], [38.160647975131226, 60.22196364376551], [38.16195689313048, 60.22136586738537], [38.16380225293273, 60.220607956610145], [38.166312800570694, 60.219668549844364], [38.16737660568771, 60.21927630258671], [38.16874081821443, 60.21881999765665], [38.16970641345977, 60.21852108207911], [38.17067200870513, 60.21824351516614], [38.17170197696686, 60.21800864901383], [38.174577305030816, 60.217336068421986], [38.17698056430817, 60.21683429293365], [38.17820365161895, 60.216588740410145], [38.18017775745391, 60.21619371727664], [38.1815081331253, 60.215948159949384], [38.182688305091865, 60.21573463033913], [38.18406159610749, 60.21555312907357], [38.18526322574617, 60.21539298006105], [38.18719441623689, 60.21515809342324], [38.18938309879304, 60.21494455865134], [38.207665035438495, 60.213257584901065], [38.23390776844017, 60.21080170799935], [38.242297718238746, 60.210043552210614]]"
794,AZ350160 - AZ350195,3,Суббота,2,726.75,63.482500076293945,78.19499969482422,92.90750122070312,"[[38.056548220825235, 60.277179953951496], [38.07036696166996, 60.26986881795543], [38.081149441909794, 60.26413919494585], [38.094453198623675, 60.25712370007236], [38.11003146858216, 60.24884816855074], [38.126446587753264, 60.24018647364507], [38.14466415138241, 60.23055137242174], [38.158673869296265, 60.22300972612618], [38.160647975131226, 60.22196364376551], [38.16195689313048, 60.22136586738537], [38.16380225293273, 60.220607956610145], [38.166312800570694, 60.219668549844364], [38.16737660568771, 60.21927630258671], [38.16874081821443, 60.21881999765665], [38.16970641345977, 60.21852108207911], [38.17067200870513, 60.21824351516614], [38.17170197696686, 60.21800864901383], [38.174577305030816, 60.217336068421986], [38.17698056430817, 60.21683429293365], [38.17820365161895, 60.216588740410145], [38.18017775745391, 60.21619371727664], [38.1815081331253, 60.215948159949384], [38.182688305091865, 60.21573463033913], [38.18406159610749, 60.21555312907357], [38.18526322574617, 60.21539298006105], [38.18719441623689, 60.21515809342324], [38.18938309879304, 60.21494455865134], [38.207665035438495, 60.213257584901065], [38.23390776844017, 60.21080170799935], [38.242297718238746, 60.210043552210614]]"
795,AZ350160 - AZ350195,3,Суббота,3,1249.0,50.59199981689453,64.26999969482422,77.94800033569337,"[[38.056548220825235, 60.277179953951496], [38.07036696166996, 60.26986881795543], [38.081149441909794, 60.26413919494585], [38.094453198623675, 60.25712370007236], [38.11003146858216, 60.24884816855074], [38.126446587753264, 60.24018647364507], [38.14466415138241, 60.23055137242174], [38.158673869296265, 60.22300972612618], [38.160647975131226, 60.22196364376551], [38.16195689313048, 60.22136586738537], [38.16380225293273, 60.220607956610145], [38.166312800570694, 60.219668549844364], [38.16737660568771, 60.21927630258671], [38.16874081821443, 60.21881999765665], [38.16970641345977, 60.21852108207911], [38.17067200870513, 60.21824351516614], [38.17170197696686, 60.21800864901383], [38.174577305030816, 60.217336068421986], [38.17698056430817, 60.21683429293365], [38.17820365161895, 60.216588740410145], [38.18017775745391, 60.21619371727664], [38.1815081331253, 60.215948159949384], [38.182688305091865, 60.21573463033913], [38.18406159610749, 60.21555312907357], [38.18526322574617, 60.21539298006105], [38.18719441623689, 60.21515809342324], [38.18938309879304, 60.21494455865134], [38.207665035438495, 60.213257584901065], [38.23390776844017, 60.21080170799935], [38.242297718238746, 60.210043552210614]]"
796,AZ350160 - AZ350195,3,Суббота,4,410.0,69.0,81.66500091552734,94.32999801635742,"[[38.056548220825235, 60.277179953951496], [38.07036696166996, 60.26986881795543], [38.081149441909794, 60.26413919494585], [38.094453198623675, 60.25712370007236], [38.11003146858216, 60.24884816855074], [38.126446587753264, 60.24018647364507], [38.14466415138241, 60.23055137242174], [38.158673869296265, 60.22300972612618], [38.160647975131226, 60.22196364376551], [38.16195689313048, 60.22136586738537], [38.16380225293273, 60.220607956610145], [38.166312800570694, 60.219668549844364], [38.16737660568771, 60.21927630258671], [38.16874081821443, 60.21881999765665], [38.16970641345977, 60.21852108207911], [38.17067200870513, 60.21824351516614], [38.17170197696686, 60.21800864901383], [38.174577305030816, 60.217336068421986], [38.17698056430817, 60.21683429293365], [38.17820365161895, 60.216588740410145], [38.18017775745391, 60.21619371727664], [38.1815081331253, 60.215948159949384], [38.182688305091865, 60.21573463033913], [38.18406159610749, 60.21555312907357], [38.18526322574617, 60.21539298006105], [38.18719441623689, 60.21515809342324], [38.18938309879304, 60.21494455865134], [38.207665035438495, 60.213257584901065], [38.23390776844017, 60.21080170799935], [38.242297718238746, 60.210043552210614]]"
797,AZ350160 - AZ350195,3,Суббота,5,1035.6666666666665,54.67600034077962,67.52799962361654,80.37866643269857,"[[38.056548220825235, 60.277179953951496], [38.07036696166996, 60.26986881795543], [38.081149441909794, 60.26413919494585], [38.094453198623675, 60.25712370007236], [38.11003146858216, 60.24884816855074], [38.126446587753264, 60.24018647364507], [38.14466415138241, 60.23055137242174], [38.158673869296265, 60.22300972612618], [38.160647975131226, 60.22196364376551], [38.16195689313048, 60.22136586738537], [38.16380225293273, 60.220607956610145], [38.166312800570694, 60.219668549844364], [38.16737660568771, 60.21927630258671], [38.16874081821443, 60.21881999765665], [38.16970641345977, 60.21852108207911], [38.17067200870513, 60.21824351516614], [38.17170197696686, 60.21800864901383], [38.174577305030816, 60.217336068421986], [38.17698056430817, 60.21683429293365], [38.17820365161895, 60.216588740410145], [38.18017775745391, 60.21619371727664], [38.1815081331253, 60.215948159949384], [38.182688305091865, 60.21573463033913], [38.18406159610749, 60.21555312907357], [38.18526322574617, 60.21539298006105], [38.18719441623689, 60.21515809342324], [38.18938309879304, 60.21494455865134], [38.207665035438495, 60.213257584901065], [38.23390776844017, 60.21080170799935], [38.242297718238746, 60.210043552210614]]"
798,AZ350160 - AZ350195,3,Суббота,6,808.0,59.11705881006577,73.42529431511375,87.73352993235869,"[[38.056548220825235, 60.277179953951496], [38.07036696166996, 60.26986881795543], [38.081149441909794, 60.26413919494585], [38.094453198623675, 60.25712370007236], [38.11003146858216, 60.24884816855074], [38.126446587753264, 60.24018647364507], [38.14466415138241, 60.23055137242174], [38.158673869296265, 60.22300972612618], [38.160647975131226, 60.22196364376551], [38.16195689313048, 60.22136586738537], [38.16380225293273, 60.220607956610145], [38.166312800570694, 60.219668549844364], [38.16737660568771, 60.21927630258671], [38.16874081821443, 60.21881999765665], [38.16970641345977, 60.21852108207911], [38.17067200870513, 60.21824351516614], [38.17170197696686, 60.21800864901383], [38.174577305030816, 60.217336068421986], [38.17698056430817, 60.21683429293365], [38.17820365161895, 60.216588740410145], [38.18017775745391, 60.21619371727664], [38.1815081331253, 60.215948159949384], [38.182688305091865, 60.21573463033913], [38.18406159610749, 60.21555312907357], [38.18526322574617, 60.21539298006105], [38.18719441623689, 60.21515809342324], [38.18938309879304, 60.21494455865134], [38.207665035438495, 60.213257584901065], [38.23390776844017, 60.21080170799935], [38.242297718238746, 60.210043552210614]]"
799,AZ350160 - AZ350195,3,Суббота,7,927.6785714285713,58.75928517750332,71.81535761696952,84.87107181549072,"[[38.056548220825235, 60.277179953951496], [38.07036696166996, 60.26986881795543], [38.081149441909794, 60.26413919494585], [38.094453198623675, 60.25712370007236], [38.11003146858216, 60.24884816855074], [38.126446587753264, 60.24018647364507], [38.14466415138241, 60.23055137242174], [38.158673869296265, 60.22300972612618], [38.160647975131226, 60.22196364376551], [38.16195689313048, 60.22136586738537], [38.16380225293273, 60.220607956610145], [38.166312800570694, 60.219668549844364], [38.16737660568771, 60.21927630258671], [38.16874081821443, 60.21881999765665], [38.16970641345977, 60.21852108207911], [38.17067200870513, 60.21824351516614], [38.17170197696686, 60.21800864901383], [38.174577305030816, 60.217336068421986], [38.17698056430817, 60.21683429293365], [38.17820365161895, 60.216588740410145], [38.18017775745391, 60.21619371727664], [38.1815081331253, 60.215948159949384], [38.182688305091865, 60.21573463033913], [38.18406159610749, 60.21555312907357], [38.18526322574617, 60.21539298006105], [38.18719441623689, 60.21515809342324], [38.18938309879304, 60.21494455865134], [38.207665035438495, 60.213257584901065], [38.23390776844017, 60.21080170799935], [38.242297718238746, 60.210043552210614]]"
800,AZ350160 - AZ350195,3,Суббота,8,810.9473684210526,64.20289461236251,74.6286842948512,85.05421076322857,"[[38.056548220825235, 60.277179953951496], [38.07036696166996, 60.26986881795543], [38.081149441909794, 60.26413919494585], [38.094453198623675, 60.25712370007236], [38.11003146858216, 60.24884816855074], [38.126446587753264, 60.24018647364507], [38.14466415138241, 60.23055137242174], [38.158673869296265, 60.22300972612618], [38.160647975131226, 60.22196364376551], [38.16195689313048, 60.22136586738537], [38.16380225293273, 60.220607956610145], [38.166312800570694, 60.219668549844364], [38.16737660568771, 60.21927630258671], [38.16874081821443, 60.21881999765665], [38.16970641345977, 60.21852108207911], [38.17067200870513, 60.21824351516614], [38.17170197696686, 60.21800864901383], [38.174577305030816, 60.217336068421986], [38.17698056430817, 60.21683429293365], [38.17820365161895, 60.216588740410145], [38.18017775745391, 60.21619371727664], [38.1815081331253, 60.215948159949384], [38.182688305091865, 60.21573463033913], [38.18406159610749, 60.21555312907357], [38.18526322574617, 60.21539298006105], [38.18719441623689, 60.21515809342324], [38.18938309879304, 60.21494455865134], [38.207665035438495, 60.213257584901065], [38.23390776844017, 60.21080170799935], [38.242297718238746, 60.210043552210614]]"
801,AZ350160 - AZ350195,3,Суббота,9,786.8,68.43171463012695,79.70542842320033,90.97857164655412,"[[38.056548220825235, 60.277179953951496], [38.07036696166996, 60.26986881795543], [38.081149441909794, 60.26413919494585], [38.094453198623675, 60.25712370007236], [38.11003146858216, 60.24884816855074], [38.126446587753264, 60.24018647364507], [38.14466415138241, 60.23055137242174], [38.158673869296265, 60.22300972612618], [38.160647975131226, 60.22196364376551], [38.16195689313048, 60.22136586738537], [38.16380225293273, 60.220607956610145], [38.166312800570694, 60.219668549844364], [38.16737660568771, 60.21927630258671], [38.16874081821443, 60.21881999765665], [38.16970641345977, 60.21852108207911], [38.17067200870513, 60.21824351516614], [38.17170197696686, 60.21800864901383], [38.174577305030816, 60.217336068421986], [38.17698056430817, 60.21683429293365], [38.17820365161895, 60.216588740410145], [38.18017775745391, 60.21619371727664], [38.1815081331253, 60.215948159949384], [38.182688305091865, 60.21573463033913], [38.18406159610749, 60.21555312907357], [38.18526322574617, 60.21539298006105], [38.18719441623689, 60.21515809342324], [38.18938309879304, 60.21494455865134], [38.207665035438495, 60.213257584901065], [38.23390776844017, 60.21080170799935], [38.242297718238746, 60.210043552210614]]"
802,AZ350160 - AZ350195,3,Суббота,10,888.5151515151515,64.96727255618933,76.24090888283469,87.51393959738992,"[[38.056548220825235, 60.277179953951496], [38.07036696166996, 60.26986881795543], [38.081149441909794, 60.26413919494585], [38.094453198623675, 60.25712370007236], [38.11003146858216, 60.24884816855074], [38.126446587753264, 60.24018647364507], [38.14466415138241, 60.23055137242174], [38.158673869296265, 60.22300972612618], [38.160647975131226, 60.22196364376551], [38.16195689313048, 60.22136586738537], [38.16380225293273, 60.220607956610145], [38.166312800570694, 60.219668549844364], [38.16737660568771, 60.21927630258671], [38.16874081821443, 60.21881999765665], [38.16970641345977, 60.21852108207911], [38.17067200870513, 60.21824351516614], [38.17170197696686, 60.21800864901383], [38.174577305030816, 60.217336068421986], [38.17698056430817, 60.21683429293365], [38.17820365161895, 60.216588740410145], [38.18017775745391, 60.21619371727664], [38.1815081331253, 60.215948159949384], [38.182688305091865, 60.21573463033913], [38.18406159610749, 60.21555312907357], [38.18526322574617, 60.21539298006105], [38.18719441623689, 60.21515809342324], [38.18938309879304, 60.21494455865134], [38.207665035438495, 60.213257584901065], [38.23390776844017, 60.21080170799935], [38.242297718238746, 60.210043552210614]]"
